DateTime,AddedIPs,RemovedIPs
1512438986,1,0
1512440931,0,1
1512460146,0,1
1512469964,1,0
1512473803,0,2
1512479784,0,1
1512484072,1,0
1512505748,0,1
1512515570,1,1
1512525159,0,1
1512534791,1,0
1512553975,1,0
1512555930,0,1
1512559719,1,0
1512569360,0,1
1512602927,1,1
1512620457,0,1
1512639855,0,1
1512643764,1,0
1512647571,0,1
1512655291,1,0
1512689010,0,1
1512694902,1,0
1512701065,1,0
1512716678,1,0
1512730121,0,1
1512738288,2,0
1512742121,0,1
1512776670,1,0
1512780511,0,1
1512786227,1,0
1512788188,0,1
1512803542,0,1
1512824601,0,2
1512834759,1,0
1512838596,1,0
1512861920,0,1
1512873381,0,1
1512913976,1,0
1512919723,1,0
1512922605,0,1
1512924522,0,1
1512954744,1,0
1512968497,1,0
1512999159,0,1
1513006850,0,1
1513008764,1,0
1513014710,1,0
1513023144,21,0
1513025076,251,0
1513027017,253,0
1513028896,290,0
1513030845,295,0
1513032736,343,0
1513034679,400,0
1513036582,371,0
1513038508,352,0
1513040514,665,0
1513042372,667,0
1513044284,616,0
1513051963,1,0
1513065411,1,0
1513090370,1,0
1513094213,1,0
1513110013,1,73
1513111952,0,267
1513113856,0,244
1513115797,0,313
1513117970,0,322
1513120139,0,436
1513122134,0,400
1513124227,0,393
1513126139,0,541
1513128058,0,669
1513129945,1,660
1513132138,0,210
1513138323,1,1
1513144093,1,0
1513152098,0,1
1513155886,1,0
1513173179,1,0
1513177027,0,1
1513181469,0,1
1513195290,0,1
1513206983,1,0
1513216600,0,1
1513222369,1,0
1513224279,0,1
1513230042,0,1
1513237713,1,0
1513241542,0,1
1513260511,0,1
1513272269,1,0
1513276115,1,0
1513293413,0,1
1513308986,0,1
1513324330,0,1
1513330109,1,0
1513341635,1,0
1513357432,0,1
1513363261,0,1
1513368988,1,0
1513404763,1,0
1513415117,0,1
1513428496,0,1
1513436491,1,0
1513452270,1,0
1513456122,0,1
1513459973,1,0
1513463789,1,0
1513490926,0,1
1513510128,1,0
1513517779,1,0
1513521648,1,0
1513523568,0,1
1513531233,1,0
1513539150,0,1
1513547084,0,1
1513549247,0,1
1513568676,1,0
1513597965,0,1
1513603967,0,1
1513607797,0,1
1513617426,0,1
1513623722,2,0
1513648975,1,0
1513654690,0,1
1513656510,1,0
1513675987,1,0
1513696377,1,0
1513708132,0,1
1513710099,0,1
1513736292,0,1
1513743928,0,1
1513762069,0,1
1513778206,1,0
1513782102,0,1
1513793668,1,0
1513802480,1,0
1513852613,1,0
1513862225,1,0
1513864380,1,1
1513868487,1,0
1513876354,1,0
1513878310,1,1
1513880186,1,0
1513882356,1,0
1513888676,0,1
1513895532,1,0
1513897348,1,0
1513908288,1,0
1513912376,1,0
1513914277,1,0
1513916196,1,0
1513918591,1,0
1513920500,1,0
1513924376,2,0
1513928194,1,0
1513930378,1,0
1513932272,1,0
1513934386,1,0
1513936391,1,0
1513938215,1,1
1513940296,1,0
1513942385,1,0
1513944295,1,0
1513950041,2,2
1513952026,1,0
1513953869,1,1
1513959682,1,0
1513961558,0,1
1513963543,1,1
1513965414,1,0
1513967381,0,1
1513969287,0,1
1513982750,0,1
1513984863,1,1
1513992985,0,1
1513997063,1,1
1514000914,0,1
1514002826,0,1
1514004742,1,1
1514006681,0,1
1514010503,0,1
1514012486,1,1
1514014362,0,1
1514016268,0,1
1514018189,0,1
1514020102,0,1
1514022022,0,1
1514025867,0,1
1514027795,1,1
1514029713,0,1
1514031886,0,1
1514035713,0,1
1514037685,0,2
1514039557,0,1
1514043391,1,0
1514047222,0,1
1514049148,0,1
1514051067,0,1
1514070183,0,1
1514077971,1,0
1514084209,1,1
1514091889,0,1
1514099819,0,1
1514116004,0,1
1514121689,2,0
1514129394,0,1
1514149507,1,0
1514163239,0,1
1514165074,1,0
1514170904,0,1
1514196284,1,0
1514208606,0,2
1514210572,1,0
1514230840,1,0
1514234685,0,1
1514249922,0,1
1514253742,1,0
1514255579,1,0
1514283102,0,1
1514300547,1,0
1514302368,1,0
1514304361,1,0
1514317015,0,1
1514328737,1,0
1514340147,0,1
1514342196,0,1
1514354496,0,1
1514364025,1,0
1514380114,2,0
1514388285,0,2
1514390210,1,0
1514392120,0,1
1514405819,1,0
1514415410,0,1
1514435324,1,0
1514449229,0,1
1514465450,0,2
1514473708,1,0
1514475563,0,1
1514483529,1,0
1514493411,0,1
1514503087,1,0
1514514785,1,0
1514520520,0,1
1514539918,1,0
1514555529,1,0
1514559691,0,1
1514569983,0,1
1514583626,1,0
1514589991,1,1
1514600127,0,1
1514603946,1,0
1514625409,0,1
1514636859,1,0
1514642914,0,1
1514669868,1,1
1514675809,0,1
1514685881,1,0
1514688123,1,0
1514691885,0,1
1514723568,0,1
1514727407,1,0
1514754526,0,1
1514758969,1,0
1514773233,1,1
1514775517,0,1
1514815009,1,1
1514845969,0,1
1514857945,1,0
1514859875,1,1
1514883685,1,0
1514900435,0,1
1514908376,1,0
1514912572,1,0
1514914782,1,0
1514937161,1,0
1514939077,1,0
1514942923,1,0
1514944928,0,2
1514958537,1,0
1514962363,1,0
1514964288,1,0
1514970083,0,1
1514991398,1,0
1514995287,0,1
1514999101,0,1
1515001012,0,1
1515012769,1,0
1515133540,31,8
1515135390,1,1
1515137383,0,1
1515139312,1,0
1515141182,1,2
1515143175,2,0
1515147017,1,0
1515148951,2,0
1515152788,1,2
1515154759,2,0
1515158914,1,2
1515160884,2,1
1515162775,0,1
1515164695,2,1
1515166608,0,1
1515168849,1,0
