DateTime,AddedIPs,RemovedIPs
1516321474,5,16
1516321957,52,55
1516322434,11,0
1516322893,40,17
1516323402,0,22
1516323861,58,77
1516324359,5,20
1516325088,49,41
1516325554,9,29
1516326035,31,57
1516326501,4,0
1516326970,49,41
1516327486,8,18
1516327934,55,39
1516328688,11,14
1516329141,42,17
1516329650,6,0
1516330364,37,10
1516330829,12,7
1516331327,37,11
1516331789,11,2
1516332278,49,16
1516333011,12,3
1516333461,35,14
1516334210,4,4
1516334674,38,18
1516335413,13,16
1516335860,58,111
1516336369,16,0
1516337083,71,140
1516337551,10,12
1516338055,72,175
1516338521,11,10
1516339251,55,65
1516339703,7,1
1516340174,28,33
1516340686,22,8
1516341139,59,50
1516341647,13,8
1516342366,56,26
1516342831,11,10
1516343323,46,62
1516343785,16,4
1516344254,18,35
1516344851,11,8
1516345218,47,74
1516346184,54,46
1516347145,48,31
1516348363,79,60
1516349291,38,44
1516350255,27,38
1516351236,75,42
1516352173,30,50
1516353141,44,43
1516354097,47,48
1516355056,45,41
1516356021,46,53
1516356990,43,41
1516357940,69,23
1516358901,49,84
1516359892,47,28
1516360815,28,56
1516361786,41,52
1516362733,45,57
1516363828,44,46
1516364911,58,30
1516365880,50,56
1516367065,68,61
1516368019,56,91
1516368985,50,7
1516370204,78,76
1516371382,63,59
1516372337,42,40
1516373301,58,39
1516374261,58,60
1516375213,69,45
1516376170,39,54
1516377146,54,49
1516378349,60,64
1516379295,72,62
1516380272,58,54
1516381477,70,50
1516382435,64,65
1516383406,44,43
1516384345,28,24
1516385569,81,54
1516386499,43,47
1516387463,62,51
1516388423,59,54
1516389400,41,56
1516390363,29,22
1516391321,64,66
1516392260,65,27
1516393213,50,56
1516394202,45,41
1516395162,50,38
1516396102,52,62
1516397321,642,56
1516398282,473,33
1516399220,76,1204
1516400183,107,71
1516401161,45,51
1516402122,64,85
1516403314,50,7
1516404261,25,70
1516405218,43,42
1516406185,51,9
1516407147,47,83
1516408102,40,8
1516409062,37,31
1516410024,33,60
1516410990,53,20
1516411941,35,67
1516412902,49,116
1516413868,50,53
1516414823,42,34
1516415779,33,26
1516416740,43,57
1516417703,45,47
1516418670,72,68
1516419623,56,53
1516420576,27,59
1516421812,74,65
1516422758,19,42
1516423951,51,35
1516424904,61,74
1516426095,66,104
1516427064,49,8
1516428023,70,121
1516428985,37,6
1516429936,40,43
1516430895,48,50
1516431980,69,48
1516433052,47,53
1516434030,49,98
1516434971,38,4
1516435963,63,91
1516436896,57,12
1516437857,32,29
1516438824,50,56
1516440049,93,111
1516441219,61,51
1516442197,52,41
1516443164,58,35
1516444123,43,64
1516445575,62,86
1516446488,29,2
1516447476,41,65
1516448416,40,11
1516449397,38,44
1516450608,81,53
1516451554,55,29
1516452501,81,62
1516453469,66,42
1516454422,60,50
1516455384,24,30
1516456344,62,57
1516457312,36,44
1516458498,44,35
1516459467,48,28
1516460418,60,58
1516461407,32,48
1516462334,39,38
1516463307,39,43
1516464262,44,40
