DateTime,Entries,UniqueIPs
1495095383,21603,21603
1495138582,21778,21778
1495181782,21140,21140
1495224983,20873,20873
1495268178,21125,21125
1495312285,21146,21146
1495355478,21150,21150
1495398683,21818,21818
1495441884,21279,21279
1495485084,21231,21231
1495528281,21241,21241
1495571487,21270,21270
1495614689,21270,21270
1495657890,21208,21208
1495701081,21189,21189
1495744286,20518,20518
1495787481,21166,21166
1495830683,20710,20710
1495873887,20693,20693
1495917079,20715,20715
1495960276,20717,20717
1496003476,20615,20615
1496046673,20614,20614
1496112372,20437,20437
1496155572,20438,20438
1496198773,20682,20682
1496241977,20677,20677
1496285198,21373,21373
1496328375,21371,21371
1496371577,21371,21371
1496414777,21362,21362
1496458888,20835,20835
1496502978,21587,21587
1496546171,20848,20848
1496589375,21529,21529
1496632575,20833,20833
1496675774,21630,21630
1496718982,21217,21217
1496762177,21217,21217
1496805375,21365,21365
1496848584,21366,21366
1496891769,21298,21298
1496934975,21294,21294
1496978172,21281,21281
1497021378,20926,20926
1497064572,20205,20205
1497107771,20202,20202
1497150972,19353,19353
1497194170,19343,19343
1497237373,18467,18467
1497280568,18469,18469
1497323775,17737,17737
1497366970,17730,17730
1497410169,17722,17722
1497453370,17728,17728
1497496570,15970,15970
1497539769,15967,15967
1497582965,14800,14800
1497626172,14806,14806
1497669367,14795,14795
1497712569,13230,13230
1497755769,13234,13234
1497798963,11439,11439
1497842163,11435,11435
1497885364,9389,9389
1497928564,9406,9406
1497971767,9405,9405
1498014967,7160,7160
1498058158,7151,7151
1498101367,7390,7390
1498144565,8617,8617
1498187761,8613,8613
1498230963,10259,10259
1498274165,10280,10280
1498317371,10288,10288
1498360568,12140,12140
1498403784,12141,12141
1498446985,13601,13601
1498490206,13610,13610
1498533404,14754,14754
1498576600,14753,14753
1498619800,12740,12740
1498663003,12734,12734
1498706202,14287,14287
1498749405,14281,14281
1498792603,14306,14306
1498835806,16155,16155
1498879008,16697,16697
1498922204,16753,16753
1498965408,17598,17598
1499008606,17597,17597
1499051799,18360,18360
1499095004,18763,18763
1499138199,19134,19134
1499181404,19652,19652
1499224611,20011,20011
1499267807,20008,20008
1499311012,18106,18106
1499354208,16896,16896
1499397400,18174,18174
1499440607,17583,17583
1499483802,18048,18048
1499527004,18915,18915
1499570220,17070,17070
1499613419,17064,17064
1499656622,15615,15615
1499699820,15609,15609
1499743026,14459,14459
1499788959,14837,14837
1499832164,16278,16278
1499875365,14741,14741
1499918563,15244,15244
1499961762,15252,15252
1500004961,15133,15133
1500048158,13296,13296
1500091357,12669,12669
1500134565,13942,13942
1500177764,13106,13106
1500220964,13093,13093
1500264162,12320,12320
1500307361,12320,12320
1500350564,11574,11574
1500393763,11578,11578
1500436962,10693,10693
1500480167,10696,10696
1500523371,11094,11094
1500564780,11096,11096
1500607951,9813,9813
1500651150,8772,8772
1500694350,8693,8693
1500737551,7957,7957
1500780748,7358,7358
1500823950,7345,7345
1500867137,7345,7345
1500910342,7344,7344
1500953544,7350,7350
1500996729,5946,5946
1501039928,4447,4447
1501083101,4440,4440
1501126308,3631,3631
1501169500,3642,3642
1501212704,3644,3644
1501255909,3653,3653
1501299104,3659,3659
1501342304,2657,2657
1501385499,2645,2645
1501428696,2628,2628
