DateTime,Entries,UniqueIPs
1516296986,71860,87460
1516298203,71845,87449
1516299654,71815,87457
1516300819,71760,87432
1516301788,71711,87388
1516302769,71685,87374
1516303941,71733,87430
1516304905,71702,87427
1516305861,71705,87433
1516306821,71694,87425
1516307783,71706,87455
1516309010,71697,87446
1516310213,72055,87832
1516311166,72822,88614
1516312344,72944,88741
1516313312,71789,87525
1516314510,71784,87523
1516315472,71738,87487
1516316437,71687,87430
1516317423,71736,87503
1516318968,71711,87479
1516320040,71674,87450
1516321004,71696,87484
1516321957,71715,87515
1516322893,71744,87549
1516323861,71734,87535
1516325088,71744,87547
1516326035,71718,87521
1516326970,71732,87544
1516327934,71750,87577
1516329141,71781,87617
1516330364,71816,87665
1516331327,71857,87716
1516332278,71905,87775
1516333461,71939,87807
1516334674,71977,87860
1516335860,71928,87779
1516337083,71859,87694
1516338055,71735,87526
1516339251,71726,87500
1516340174,71717,87489
1516341139,71744,87514
1516342366,71789,87564
1516343323,71789,87551
1516344254,71777,87540
1516345218,71769,87520
1516346184,71775,87525
1516347145,71802,87555
1516348363,71821,87568
1516349291,71811,87559
1516350255,71795,87540
1516351236,71827,87571
1516352173,71803,87539
1516353141,71804,87548
1516354097,71812,87541
1516355056,71828,87562
1516356021,71819,87546
1516356990,71816,87537
1516357940,71865,87578
1516358901,71829,87526
1516359892,71849,87546
1516360815,71820,87506
1516361786,71819,87495
1516362733,71804,87481
1516363828,71802,87488
1516364911,71839,87532
1516365880,71831,87516
1516367065,71851,87538
1516368019,71815,87475
1516368985,71858,87530
1516370204,71847,87497
1516371382,71840,87494
1516372337,71845,87514
1516373301,71870,87518
1516374261,71859,87495
1516375213,71882,87528
1516376170,71847,87475
1516377146,71831,87451
1516378349,71816,87423
1516379295,71821,87425
1516380272,71824,87430
1516381477,71846,87441
1516382435,71840,87431
1516383406,71840,87448
1516384345,71848,87447
1516385569,71875,87456
1516386499,71867,87443
1516387463,71877,87454
1516388423,71894,87470
1516389400,71880,87452
1516390363,71890,87476
1516391321,71884,87449
1516392260,71935,87490
1516393213,71951,87506
1516394202,71965,87511
1516395162,71986,87519
1516396102,71974,87508
1516397321,72579,88137
1516398282,73025,88593
1516399220,71841,87358
1516400183,71891,87437
1516401161,71882,87429
1516402122,71867,87391
1516403314,71912,87446
1516404261,71862,87395
1516405218,71865,87384
1516406185,71913,87444
1516407147,71876,87386
1516408102,71911,87437
1516409062,71910,87434
1516410024,71885,87398
1516410990,71922,87439
1516411941,71894,87402
1516412902,71901,87409
1516413868,71905,87422
1516414823,71909,87424
1516415779,71923,87447
1516416740,71916,87427
1516417703,71898,87404
1516418670,71878,87392
1516419623,71879,87394
1516420576,71846,87362
1516421812,71857,87375
1516422758,71829,87343
1516423951,71844,87369
1516424904,71833,87356
1516426095,71804,87320
1516427064,71843,87371
1516428023,71798,87304
1516428985,71831,87343
1516429936,71827,87329
1516430895,71824,87342
1516431980,71846,87369
1516433052,71851,87370
1516434030,71794,87311
1516434971,71824,87347
1516435963,71788,87273
1516436896,71829,87340
1516437857,71839,87367
1516438824,71834,87369
1516440049,71819,87370
1516441219,71828,87384
1516442197,71845,87394
1516443164,71874,87431
1516444123,71848,87404
1516445575,71828,87375
1516446488,71860,87410
1516447476,71828,87386
1516448416,71857,87441
1516449397,71853,87420
1516450608,71870,87429
1516451554,71892,87453
1516452501,71921,87381
1516453469,71945,87394
1516454422,71953,87386
1516455384,71950,87390
1516456344,71937,87368
1516457312,71933,87356
1516458498,71945,87376
1516459467,71962,87378
1516460418,71965,87376
1516461407,71955,87347
1516462334,71962,87356
1516463307,71959,87339
1516464262,71962,87334
1516465225,71963,87342
1516466171,71945,87323
1516467160,71969,87348
1516468098,71959,87322
1516469075,71966,87330
1516470012,71989,87353
1516470997,71994,87353
1516471940,71973,87331
1516472898,71997,87354
1516473857,72020,87377
1516474832,72010,87349
1516475783,72017,87356
1516476746,72013,87352
1516477697,71987,87335
1516478674,72021,87368
1516479617,72026,87370
1516480586,72028,87383
1516481532,72021,87374
1516482522,72027,87370
1516483454,72592,87955
1516484417,73141,88529
1516485393,71971,87289
1516486341,72038,87382
1516487293,72043,87397
1516488291,71995,87332
1516489225,72039,87387
1516490214,72015,87359
1516491648,72048,87339
1516492574,72056,87344
1516493548,72038,87320
1516494497,72043,87332
1516495480,72031,87326
1516496420,72024,87311
1516497382,72009,87297
1516498335,72027,87318
1516499315,72001,87271
1516500260,71974,87233
1516501217,71944,87210
1516502195,71964,87250
1516503134,71929,87192
1516504105,71939,87205
1516505068,71894,87176
1516506012,71896,87176
1516506982,71865,87146
1516507944,71862,87144
1516508895,71861,87134
1516509870,71849,87119
1516510825,71826,87072
1516511776,71862,87110
1516512762,71827,87076
1516513700,71847,87103
1516514663,71815,87063
1516515621,71795,87047
1516516606,71818,87079
1516517534,71806,87083
1516518495,71790,87070
1516519476,71805,87087
1516520420,71807,87057
1516521373,71771,87020
1516522364,71762,87010
1516523293,71774,87036
1516524259,71757,87007
1516525246,71753,87005
1516526209,71752,86997
1516527134,71768,87006
1516528101,71775,87005
1516529061,71772,86998
1516530035,71763,86991
1516531223,71800,87013
1516532193,71809,87022
1516533137,71821,87023
1516534092,71803,87007
1516535081,71828,87027
1516536022,71822,87017
1516537096,71831,87019
1516538181,71850,87040
1516539139,71855,87050
1516540091,71835,87037
1516541060,71798,86984
1516542025,71818,87010
1516542972,71854,87060
1516543948,71824,87011
1516544894,71852,87051
1516545868,71849,87038
1516546846,71884,87060
1516547776,71908,87091
1516548757,71884,87060
1516549699,71863,87028
1516550669,71890,87061
1516551613,71850,87003
1516552595,71871,87043
1516553532,71891,87057
1516554493,71882,87042
1516555474,71851,86998
1516556413,71878,87032
1516557373,71891,87037
1516558358,71878,87017
1516559293,71911,87059
1516560256,71888,87036
1516561223,71902,87051
1516562190,71894,87046
1516563136,71886,87048
1516564119,71868,87014
1516565062,71856,87000
1516566013,71814,86960
1516566994,71837,86989
1516567940,71824,86976
1516568895,71858,87027
1516569876,72459,87648
1516570812,72854,88050
1516571772,72846,88037
1516572756,71574,86718
1516573697,71578,86720
1516574680,71569,86723
1516575638,71589,86748
1516576622,71598,86756
1516577694,71596,86763
1516578759,71599,86760
1516579719,71616,86754
1516580667,71606,86751
1516581630,71601,86739
1516582591,71571,86705
1516583550,71593,86729
1516584496,71599,86742
1516585461,71546,86689
1516586417,71572,86721
1516587391,71564,86729
1516588339,71562,86717
1516589323,71545,86697
1516590273,71538,86706
1516591216,71539,86715
1516592187,71525,86694
1516593145,71523,86696
1516594094,71510,86680
1516595067,71494,86665
1516596011,71512,86681
1516596978,71506,86672
1516597948,71502,86655
1516598900,71508,86660
1516599872,71509,86673
1516600817,71505,86675
1516601785,71519,86682
1516602754,71520,86674
1516603701,71522,86685
1516604674,71559,86731
1516605614,71557,86727
1516606594,71582,86754
1516607534,71577,86755
1516608507,71569,86745
1516609465,71573,86736
1516610427,71588,86754
1516611381,71600,86759
1516612341,71575,86737
1516613297,71583,86740
1516614525,71600,86763
1516615461,71607,86780
1516616417,71616,86793
1516617395,71615,86789
1516618331,71619,86799
1516619561,71641,86823
1516620497,71652,86836
1516621459,71671,86856
1516622424,71666,86852
1516623401,71653,86838
1516624344,71687,86887
1516625296,71656,86845
1516626262,71661,86865
1516627238,71662,86862
1516628177,71684,86885
1516629141,71692,86887
1516630107,71676,86863
1516631057,71682,86883
1516632027,71683,86877
1516632974,71684,86867
1516633936,71719,86892
1516634916,71708,86883
1516635862,71703,86875
1516636819,71693,86859
1516637808,71662,86813
1516638982,71654,86798
1516639931,71623,86759
1516640918,71614,86755
1516641853,71623,86757
1516642817,71641,86779
1516643793,71626,86746
1516644739,71608,86719
1516645695,71549,86648
1516646677,71518,86623
1516647621,71521,86631
1516648586,71511,86624
1516649544,71518,86640
1516650505,71498,86611
1516651462,71494,86592
1516652417,71539,86661
