DateTime,AddedIPs,RemovedIPs
1516264321,0,1
1516266121,0,4
1516267321,17,2
1516267922,1,0
1516268522,2,0
1516269722,0,6
1516270322,1,0
1516270922,0,1
1516271521,0,3
1516272721,7,2
1516273321,0,3
1516273921,0,10
1516274521,2,8
1516275721,0,1
1516276922,4,1
1516277522,0,3
1516279322,1,0
1516281121,0,9
1516281722,7,0
1516282921,18,5
1516283521,0,1
1516284122,1,0
1516284721,1,4
1516285322,3,2
1516285922,0,11
1516287122,0,1
1516287721,9,0
1516288921,0,1
1516289521,2,1
1516291321,0,6
1516292522,0,3
1516293121,2,3
1516294322,0,3
1516295521,0,1
1516296721,17,0
1516297321,5,3
1516298522,1,2
1516300322,0,1
1516300922,0,19
1516303321,2,3
1516306922,1,15
1516307522,9,0
1516308121,0,8
1516308721,1,0
1516309322,1,0
1516309922,2,1
1516311721,0,4
1516312921,3,1
1516313521,0,2
1516314122,1,3
1516314721,2,0
1516315322,2,0
1516316522,1,5
1516317122,1,0
1516318321,0,1
1516318921,0,15
1516320121,1,0
1516320721,1,0
1516321322,7,1
1516321921,7,0
1516322521,1,4
1516323121,3,10
1516323721,3,1
1516324921,4,2
1516325522,12,0
1516326121,0,1
1516327321,0,2
1516328521,1,12
1516329122,1,0
1516330322,1,0
1516330921,1,9
1516332722,6,8
1516333321,1,9
1516333922,3,0
1516334522,2,0
1516335121,0,7
1516336321,0,17
1516336922,0,8
1516338122,5,0
1516339321,0,1
1516340521,0,1
1516342321,0,4
1516342922,0,4
1516343522,2,0
1516345322,0,3
1516346522,0,5
1516347721,7,0
1516348922,1,1
1516350121,0,4
1516351322,0,3
1516352521,3,0
1516353722,0,9
1516355522,12,8
1516356121,0,10
1516356721,1,0
1516358522,0,2
1516359721,0,7
1516360322,1,0
1516360921,0,2
1516363322,5,11
1516363922,0,2
1516364521,1,1
1516365121,0,2
1516365722,1,0
1516368122,11,0
1516368721,0,1
1516372922,1,0
1516374121,0,1
1516375922,0,4
1516376521,5,0
1516377721,0,1
1516378322,1,0
1516378922,0,4
1516380121,2,0
1516380721,0,3
1516382522,0,10
1516383123,2,0
1516383721,2,0
1516385521,0,1
1516386122,1,2
1516387322,1,0
1516388522,3,0
1516389721,0,4
1516390921,1,3
1516391522,1,0
1516392121,0,2
1516393321,2,1
1516393921,16,1
1516394521,6,1
1516395722,1,0
1516396322,0,2
1516396921,2,3
1516397521,3,0
1516399322,1,0
1516400521,2,1
1516401721,0,1
1516402321,9,3
1516402922,1,0
1516404121,0,1
1516405321,1,0
1516406521,0,4
1516407723,2,0
1516408322,0,1
1516408921,8,1
1516409521,3,0
1516410123,1,5
1516412522,2,0
1516413122,1,0
1516413721,3,1
1516414322,0,4
1516415522,29,0
1516416121,2,3
1516416722,8,0
1516417321,2,0
1516417922,1,2
1516418521,1,0
1516419121,1,0
1516420922,1,0
1516421522,9,1
1516422121,1,2
1516423322,2,0
1516424522,1,0
1516425122,0,2
1516425722,0,3
1516426321,1,0
1516426921,0,1
1516428721,1,0
1516429322,13,0
1516429921,0,2
1516431721,0,2
1516432921,0,2
1516434121,10,2
1516435321,5,0
1516436522,5,0
1516437122,0,2
1516437722,6,0
1516438921,2,2
1516439522,1,1
1516440122,2,1
1516441322,8,2
1516442521,2,1
1516443722,2,0
1516445522,4,1
1516449722,7,1
1516450922,3,0
1516454522,20,0
1516455121,2,0
1516455721,1,0
1516456321,0,1
1516456921,0,3
1516457521,1,0
1516458121,0,9
1516459322,0,9
1516460521,5,0
1516461121,1,0
1516462923,22,0
1516463521,0,1
1516464722,5,0
1516465322,0,2
1516466522,2,0
1516468322,0,1
1516468921,0,4
1516470122,23,2
1516471322,3,4
1516473121,0,1
1516473722,1,0
1516474322,1,3
1516475522,2,0
1516476122,1,0
1516476721,0,2
1516477321,1,0
1516478521,1,0
1516479721,2,3
1516480921,0,1
1516482122,2,0
1516482722,0,9
1516483921,2,4
1516484522,20,0
1516485721,9,1
1516488122,2,8
1516489321,1,0
1516490522,4,3
1516491121,1,3
1516492922,3,3
1516494121,1,0
1516495323,3,6
1516496521,5,1
1516497122,0,7
1516497722,0,1
1516499522,1,2
1516500722,0,1
1516501321,26,10
1516502521,0,2
1516503722,0,2
1516504922,0,2
1516506121,1,0
1516507322,2,3
1516508522,6,12
1516510322,3,6
1516510921,0,4
1516512122,1,0
1516512722,0,1
1516515121,1,0
1516515721,2,1
1516516321,1,2
1516518122,1,0
1516519321,1,4
1516520522,10,2
1516522322,4,5
1516524722,1,0
1516525321,1,0
1516526522,1,5
1516528321,0,4
1516530122,0,6
1516530721,0,1
1516531921,0,1
1516533722,1,7
1516534921,5,0
1516536121,1,0
1516539721,2,3
1516540922,0,8
1516543921,0,1
1516544522,0,2
1516546321,1,1
1516546922,5,0
1516548121,0,1
1516548722,0,4
1516549321,0,1
1516550522,0,1
1516551122,0,1
1516552921,5,0
1516555321,2,6
1516556522,1,2
1516557722,2,4
1516558922,2,0
1516560121,1,4
1516561322,1,3
1516561921,0,1
1516562522,1,3
1516563122,1,6
1516564921,2,1
1516565522,0,1
1516566122,1,0
1516566721,2,0
1516567321,1,0
1516567922,1,2
1516568521,1,1
1516569721,3,0
1516570921,17,5
