DateTime,AddedIPs,RemovedIPs
1516296986,43,97
1516298203,74,85
1516299654,120,112
1516300819,70,95
1516301788,18,62
1516302769,72,86
1516303941,120,64
1516304905,70,73
1516305861,36,30
1516306821,53,61
1516307783,88,58
1516309010,77,86
1516310213,445,59
1516311166,816,34
1516312344,200,73
1516313312,134,1350
1516314510,69,71
1516315472,28,64
1516316437,50,107
1516317423,73,0
1516318968,73,97
1516320040,54,83
1516321004,76,42
1516321957,77,46
1516322893,47,13
1516323861,67,81
1516325088,54,42
1516326035,34,60
1516326970,62,39
1516327934,66,33
1516329141,50,10
1516330364,52,4
1516331327,54,3
1516332278,65,6
1516333461,44,12
1516334674,60,7
1516335860,50,131
1516337083,70,155
1516338055,53,221
1516339251,56,82
1516340174,27,38
1516341139,76,51
1516342366,73,23
1516343323,55,68
1516344254,23,34
1516345218,60,80
1516346184,50,45
1516347145,52,22
1516348363,75,62
1516349291,38,47
1516350255,20,39
1516351236,72,41
1516352173,23,55
1516353141,51,42
1516354097,40,47
1516355056,57,36
1516356021,43,59
1516356990,35,44
1516357940,61,20
1516358901,42,94
1516359892,46,26
1516360815,24,64
1516361786,46,57
1516362733,51,65
1516363828,56,49
1516364911,71,27
1516365880,48,64
1516367065,79,57
1516368019,47,110
1516368985,55,0
1516370204,71,104
1516371382,61,64
1516372337,56,36
1516373301,51,47
1516374261,51,74
1516375213,84,51
1516376170,29,82
1516377146,36,60
1516378349,49,77
1516379295,70,68
1516380272,55,50
1516381477,68,57
1516382435,59,69
1516383406,54,37
1516384345,25,26
1516385569,73,64
1516386499,38,51
1516387463,58,47
1516388423,67,51
1516389400,39,57
1516390363,39,15
1516391321,54,81
1516392260,72,31
1516393213,68,52
1516394202,45,40
1516395162,50,42
1516396102,53,64
1516397321,667,38
1516398282,480,24
1516399220,23,1258
1516400183,129,50
1516401161,42,50
1516402122,54,92
1516403314,55,0
1516404261,23,74
1516405218,39,50
1516406185,60,0
1516407147,44,102
1516408102,51,0
1516409062,33,36
1516410024,35,71
1516410990,60,19
1516411941,24,61
1516412902,51,44
1516413868,50,37
1516414823,37,35
1516415779,40,17
1516416740,40,60
1516417703,30,53
1516418670,43,55
1516419623,42,40
1516420576,16,48
1516421812,65,52
1516422758,12,44
1516423951,47,21
1516424904,57,70
1516426095,58,94
1516427064,51,0
1516428023,59,126
1516428985,39,0
1516429936,29,43
1516430895,55,42
1516431980,63,36
1516433052,46,45
1516434030,45,104
1516434971,36,0
1516435963,42,116
1516436896,67,0
1516437857,45,18
1516438824,50,48
1516440049,98,97
1516441219,64,50
1516442197,51,41
1516443164,70,33
1516444123,40,67
1516445575,69,98
1516446488,35,0
1516447476,46,70
1516448416,55,0
1516449397,38,59
1516450608,70,61
1516451554,54,30
1516452501,39,111
1516453469,63,50
1516454422,52,60
1516455384,33,29
1516456344,48,70
1516457312,36,48
1516458498,52,32
1516459467,41,39
1516460418,63,65
1516461407,27,56
1516462334,48,39
1516463307,36,53
1516464262,43,48
1516465225,51,43
1516466171,14,33
1516467160,66,41
1516468098,32,58
1516469075,46,38
1516470012,43,20
1516470997,55,55
1516471940,28,50
1516472898,55,32
1516473857,45,22
1516474832,36,64
1516475783,53,46
1516476746,40,44
1516477697,29,46
1516478674,68,35
1516479617,35,33
1516480586,51,38
1516481532,40,49
1516482522,35,39
