DateTime,AddedIPs,RemovedIPs
1486304477,3480,2131
1486326602,1136,1740
1486348625,85,109
1486370703,202,95
1486392936,1593,2071
1486414891,133,3202
1486436936,141,77
1486458779,105,225
1486481109,1366,598
1486503156,295,148
1486525003,132,136
1486546845,126,113
1486568710,4018,1549
1486590764,68,246
1486612905,141,139
1486634916,104,129
1486656779,2729,3792
1486678896,309,68
1486700926,83,140
1486722990,127,105
1486744840,1535,2072
1486766911,1416,1502
1486788753,83,81
1486810914,1896,95
1486832919,1220,1719
1486854997,1926,1293
1486876851,72,26
1486898912,1906,1173
1486920775,2716,994
1486942838,128,1794
1486964905,84,20
1486986753,1972,1705
1487008908,2134,2839
1487030931,79,86
1487052996,7,34
1487074875,2670,3124
1487096915,49,2673
1487119030,58,120
1487141061,63,18
1487162914,2909,2788
1487184773,151,50
1487206909,120,51
1487228930,110,59
1487250786,2862,2468
1487272839,24,141
1487294905,53,119
1487316776,163,115
1487338648,2764,3010
1487360705,87,22
1487382748,39,55
1487404716,69,161
1487426661,1941,3330
1487448518,58,97
1487470580,139,44
1487492473,67,71
1487514505,2608,1588
1487536606,74,61
1487558669,123,129
1487580518,8,68
1487602364,2580,2860
1487624525,154,74
1487646526,102,128
1487668588,110,5
1487690665,1676,2051
1487712507,895,146
1487734359,76,104
1487756413,97,107
1487778289,2660,1846
1487800134,306,1156
1487822204,46,80
1487844160,134,99
1487866116,243,2647
1487887961,319,1610
1487910054,271,45
1487932105,780,201
1487953971,1552,270
1487976042,2680,211
1487998129,1308,151
1488020222,42,425
1488042117,646,842
1488064139,229,1923
1488085980,23,1652
1506805047,767,3085
1506827218,10551,0
1506849144,372,0
1506871240,340,0
1506893310,381,391
1506915160,351,334
1506937219,320,330
1506959082,309,332
1506981138,408,373
1507002988,384,344
1507024842,226,325
1507046902,409,293
1507068752,141,425
1507090859,161,456
1507112929,343,229
1507134984,598,432
1507157498,652,136
1507179395,555,131
1507201472,595,238
1507223821,470,440
1507245877,543,450
1507268220,637,435
1507290514,374,615
1507312645,389,530
1507334662,395,593
1507356509,433,579
1507378373,515,356
1507400442,414,475
1507422614,441,444
1507444668,455,440
1507466658,490,511
1507488502,493,412
1507510453,443,3
1507532457,404,857
1507554762,414,484
1507577075,441,456
1507599144,575,432
1507621244,472,388
1507643088,724,365
1507665470,456,442
1507687471,490,538
1507709541,540,479
1507731414,614,674
1507753456,491,467
1507775554,447,496
1507797415,459,541
1507819711,520,663
1507841778,470,475
1507863646,362,513
1507885709,550,483
1507907799,790,453
1507929820,447,464
1507951957,335,336
1507974018,390,514
1507996153,251,878
1508018180,561,494
1508040094,586,319
1508062107,706,383
1508083981,168,254
1508106009,160,539
1508127885,198,619
1508150002,597,935
1508172019,397,235
1508193874,265,179
1508215938,217,211
1508237833,201,684
1508259868,244,472
1508281948,293,296
1508303793,303,220
1508325854,609,235
1508347708,491,277
1508369564,486,249
1508391625,480,242
1508413689,404,425
1508435605,425,386
1508457650,307,495
1508479608,225,535
1508501597,446,476
1508525002,373,489
1508546914,177,334
1508568785,306,210
1508590823,149,505
1508612679,220,451
1508634531,210,212
1508656851,170,351
1508679024,201,180
1508700973,187,252
1508722824,176,240
1508744672,142,182
1508766767,217,193
1508788895,210,192
1508810917,237,181
1508833008,436,127
1508855054,599,194
1508876929,596,184
1508899004,517,169
1508920849,285,328
1509185312,2669,1370
1509207515,364,0
1509230260,395,0
1509252277,87,0
1509274339,280,2713
1509296202,537,483
1509318054,97,588
1509340087,100,178
1509361957,578,447
1509384046,282,565
1509406559,260,106
1509428613,253,89
1509450512,168,648
1509472586,141,311
1509494524,94,295
1509516772,141,287
1509538856,207,224
1509560898,123,153
1509605069,278,255
1510066111,747,632
1510088042,561,0
1510110119,334,0
1510132360,200,0
1510154466,396,550
1510176511,202,483
1510198427,167,344
1510220471,354,183
1510242759,203,483
1510264837,348,215
1510286903,253,180
1510308747,215,353
1510330598,246,212
1510352722,198,372
1510374766,274,265
1510396838,246,244
1510418680,159,262
1510440729,186,202
1510462597,142,251
1510484676,146,233
1510506743,317,166
1510528827,376,162
1510550671,324,124
1510572750,385,109
1510594594,326,247
1510616675,395,326
1510638658,410,270
1510660596,255,360
1510682692,305,304
1510704750,340,382
1510726849,265,400
1510748911,328,316
1510770881,293,325
1510792821,276,346
1510814666,180,272
1510836672,425,10464
1510858593,561,296
1510880491,304,277
1510902507,246,161
1510924367,10411,409
1510946223,472,518
1510968263,347,307
1510990464,239,265
1511012677,258,276
1511035046,255,499
1511056892,293,369
1511078905,273,233
1511100752,342,10408
1511122965,448,270
1511144896,265,275
1511166754,287,268
1511188693,278,331
1511210657,306,467
1511232505,10538,268
1511254523,309,293
1511276446,297,271
1511298521,539,284
1511320752,472,10521
1511342655,290,290
1511364518,410,304
1511386363,417,475
1511408452,10414,477
1511430531,325,283
1511452386,306,422
1511474443,189,485
1511496475,218,294
1511518373,289,329
1511540444,219,356
1511562500,196,213
1511584599,221,225
1511606678,152,313
1511628751,245,237
1511650844,228,195
1511672975,158,254
1511694994,187,147
1511717361,207,290
1511739755,170,231
1511761964,183,175
1511784060,518,194
1511805962,534,191
1511827986,721,126
1511850043,345,126
1511871909,479,395
1511893972,539,406
1511916022,343,636
1511937874,217,351
1511959802,455,475
1511981793,524,570
1512003884,497,369
1512025967,459,203
1512048036,468,455
1512070113,506,473
1512091968,480,444
1512113827,555,430
1512136313,460,468
1512158217,233,513
1512180285,329,534
1512202373,208,626
1512224459,303,518
1512246345,308,279
1512268391,330,375
1512290678,140,249
1512312764,527,296
1512334728,485,289
1512356911,429,318
1512378754,502,143
1512400826,457,432
1512422934,500,404
1512444797,469,402
1512466810,363,465
1512488670,503,486
1512510522,288,488
1512532381,172,515
1512554454,147,415
1512576524,414,600
1512602940,242,353
1512625244,175,222
